Index,Username,Comment,Label
2358,@sugatachakma774,"নাফিস ভাই ! দক্ষিণ এশিয়ার সেরা উদ্যোক্তা পুরস্কার প্রাপ্ত, বাংলাদেশের জনপ্রিয় অ্যাপস ডেভেলপার মো: জোবায়ের হোসেন ভাই কে আপনাদের পোগ্রামে দেখতে চাই,  প্লিজ প্লিজ প্লিজ ",1
2359,@tanvirahmmed551,,2
2360,@capturecontent3183,ভাই ওর গুরু @mujtahidulislam উনার প্রতিষ্ঠান এর নাম Online Tech Academy এই ছেলেকে সেখান থেকে ব্যান করা হইসে৷ এই ছেলে আগে CPA মার্কেটিং শিখাইতো পুরা বাটপার আর আপনি কোন খোজ খবর না নিয়েই ওরে নিয়া বসছেন??? ভাল্লাগলো না ভাই।,2
2361,@md.jobaerahmmed7802,"আমার লাইফের ফার্স্ট স্ক্যামার উনি।কি কি বলে যেন কোর্স বেচতো।প্রায় ১৫০০ টাকার মতো নষ্ট হয়েছিল মনে হয়।কোর্স কোন কাজে না লাগলেও বাটপারি থেকে বাচার শিক্ষা পেয়েছিলাম।

এদের ও সাকসেস স্টোরি শোনা লাগে এখন",2
2362,@najmulbhuiyanofficial,hero,2
2363,@estiyak_ahmed,লোকটা বেশি কথা বলে Yahia Amin ভাইয়ের মতো,2
2364,@mohammadfaisal8675,First Comment ,2
2365,@itkanbinsarwar2334,Looks Great! Sazzad bhai!,1
2366,@raselahmedrian9484,ভাই এসব কপিবাজদের কোথা থেকে ধরে নিয়ে এসে চেয়ারে বসান। এর বেশিরভাগ কথা মুজতাহিদ ভাইয়ের থেকে কপি করে নেওয়া।,2
2367,@Rabbizaman091,apni nijer marketing ta o valo korte perechen good job,1
2368,@Berk-rx9ri,অসাধারণ,1
2369,@user-zj8pj7hb1b,উনি যার বিজনেস কপি করে এই পর্যন্ত আসছে তার podcast শুনলে না জানি আপনাদের অবস্থা কি হয়?,2
2370,@ImEmotionBoy,অনেক চাপার জোর আছে বলা যায়। .. ,2
2371,@md.sabbirhoshen2419,copy past করে বেশি দূর যেতে পারবা না ভাই তুমি আমাদের মেন্টর মুজদাহিদুল ইসলামের পুরো কোর্স কপি করে যাচ্ছ বেশির ভাগ কথায় কপি করা। তুমি সৎ  থাকলে আরো ভালো কিছু করতে পারতা আল্লাহ্ ছাড় দেন ছেড়ে দেন না। তুমার এই পাপের ফল তুমি একদিন পাবা ইন শা আল্লাহ্,1
2372,@mdrayhanuddinmolla,Excilent Vai,2
2373,@xxsiyam50,1st comment ,2
2374,@XZXXXX789,ওর ব্যাপারে একটু খবর নিলে ভাল হবে?,2
2375,@MeditationMusicYTC,congratulations bondhu,2
2376,@raselahmed3514,Jubayer Hossain bhai k dakte chai,2
2377,@devline4893,"এখানে যতগুলা কথাবার্তা বলা হয়েছে, এখান থেকেই ৫০ লাখ বিক্রি করা সম্ভব। -ফাবরবাজ।",2
2378,@AzmiraKhatun-bh6um,"ভাইয়া, আপনাদের অথিতির নাম কি?",2
2379,@aburayhan_han,হালকা ভাবে তার গুলো তাড়ানো হক,2
2380,@Sajedur,ওয়াআলাইকুমুস সালাম,2
2381,@md.shahinurrahmanshahin6684,What a talk,2
2382,@freelancingincomebd,শাহরোজ ফারদি ভাইয়ার ১৮ টা ভিডিও শুরু থেকে শেষ পর্যন্ত দেখেছি এবং দুইবার দেখেছি।,2
2383,@aramerbalish,ভাই ওর গুরু @mujtahidulislam উনার প্রতিষ্ঠান এর নাম Online Tech Academy এই ছেলেকে সেখান থেকে ব্যান করা হইসে৷ এই ছেলে আগে CPA মার্কেটিং শিখাইতো পুরা বাটপার আর আপনি কোন খোজ খবর না নিয়েই ওরে নিয়া বসছেন??? ভাল্লাগলো না ভাই।,2
2384,@shuptoantar552,Bujha gelo bebshaye ra kivabe syndicate kore,2
2385,@najimuddin7127,Nice,2
2386,@farid55555,52:50 বই টার নাম ধরতে পারলাম না।দয়া করে বইটার নাম টা বলেন।,2
2387,@shampaakter7454,কোনো আপুরা কি নাই এইরকম ভাবে টাকা ইনকাম করে। তাদেরকে দেখতে চাই,2
2388,@rakibhossen3078,Numeri Sattar Apar ভাইকে দেখতে চায়,2
2389,@Jhohan_Fardin,ভাই ১৮ সিরিজের ভিডিও ডাউনলোড দিতেছি..  দেখতে দেখতেই ,2
2390,@SHAHwaliullah.,Baire bhai   uni ekta zinish,2
2391,@sabbirbasar6371,purai fatai felse ! just mindblowing,2
2392,@tahzibultamim,Dr nabil k ai jaygay dekhte chai,2
2393,@sharifulsabur4960,মালটার ফিগার ও সেই,2
2394,@e-seriessong2549,নেক্সট ভিডিও ফাহমিদ আল নাঈম ভাই কে নিয়ে দেখতে চাই,2
2395,@Bee1p,আমার চেয়ে ৩ বছরের ছোট,2
2396,@SHAHwaliullah.,Uni  Tawhid Afridi k  niye kotha bolche,2
2397,@sharifulsabur4960,,2
2398,@kaziibrahim3045,একটা বই এর নাম বলছিলো কি যেনো নাম টা..?,2
2399,@farid55555,52:56 বই টার নাম কি?,2
2400,@iftekhermahmud8238,মারাত্মক জিনিস ,2
2401,@MahadiHassan-pn4gm,Fardi vaiya studant,2
2402,@perfectbarista,52:50 বইটার নাম কী?,2
2403,@mirsajol5436,Vai khub valo bujay,2
2404,@evantus-music,Genius Fardi vai,2
2405,,"E-Commerce Business Scaling Series:

https://bizcareit.com/E-commerce-Series
FB Link: https://www.facebook.com/notesofshahrosefardi

YouTube link: https://youtube.com/@IamShahRoseFaRdi",2
2406,@Misternaught,ভালো লাগলো অনেক কিছুই জানলাম l,1
2407,@bhinnobani,Vautabaji kore nijer dhol pitacche. atao akta marketing murgi pawar jonno.,2
2408,@workboy9075,sera boss seraa,1
2409,@HRIDOY56774,সব ঠিক আছে কিন্তু সার্ট এর ভাব টা বকাটে বকাটে লাগলো ,2
2410,@tanvirahmmed551,Vai ar student ami,2
2411,@golalu7652,I want to make something.,2
2412,@mrguddu2330,আল্লহামদুল্লিলাহ আমি ফ্রী সবগুল সিরিজ দেখেছি,2
2413,@Lila-ny4vy,ওনার ভিডিও দেখতাম।এখন পাইনা ওনাকে।,2
2414,@zahidhossain5617,CHAPABAZ ..........Marketing.,2
2415,@arrafi4483,"Fardi vai. Onk vlo.
Tar kac take ami Graphic design sikhe aj ami level 1 seller.

Agiyen jan vai",2
2416,@user-ib4dg1ch1s,its awesome,2
2417,@user-uq8sk3ez5n,অবশেষে,2
2418,@21jenisa13,আমি আপনার এডগুলি দেখতে চাই  কিভাবে,2
2419,@mdshorifiulislam4320,পুরাই বাটপার,2
2420,@marufhasan32003,ACS এর অভি দত্ত তুষার,2
2421,@ShorifAhamed890,"নাফিস ভাই, ফাহমিদ আল নাঈম ভাইকে নিয়ে আসেন",2
2422,@_sazzadur_rahman,ফারদির উত্থান অনেকেই দেখেছি। সে আগে অ্যাপ এ ক্লিক করে টাকা ইনকাম করার ভিডিও দিত। এখন অনেক উপরে গেছে।,2
2423,@TanimsAIExperiments45,সেই সেই ভাই..,2
2424,@md.raselsarker,"1 ghonta 18 minit video 2 minit  mone hoilo, kotha thika ses hoilo bujlami na",2
2425,@sakibaltushar2466,life change hoar moto kotha sunlam,2
2426,@sheikhmarzan9958,I came here watching your ads,2
2427,@top.failure,10k puji niye call dewa jabe???,2
2428,@user-pn6vr4hf8o,Alhamdulillah peye gelam,2
2429,@FOYEZAHMED-ws2lb,এই লোকটার নাম দিলে?,2
2430,@digitalpundit,"Or boyes akhono onek kom sei karone onek kichu valo korche abar onek overconfident,,,india te asle sofol hoyto hobe tobe simito karon mumbaier manus m=tara nijerai nijeder buhte parena ar seto bangladeshi",2
2431,@SaifulLotus-bu6jf,2 cents podcast akn porjonto full dekhi nai but aita amr dekhtei holo & 1 second o skip kori nai bissas koren. Podcast deikha boring hoi nai sadharonoto ami kunodn yt channel a commnet Kori nai ajk korte hoilo  jate besi besi viral hoy engagement paiya ,2
